osmid,oneway,lanes,ref,highway,maxspeed,length,geometry,name,bridge,width,access,junction,tunnel,service,comprimento_m,comprimento_km
203776834,False,,,residential,,59.21,"LINESTRING (-4790398.288968046 -2611842.0550838956, -4790417.10196199 -2611780.5518787196)",Rua Itajaí,,,,,,,64.31619537910892,0.06431619537910892
203776836,False,,,residential,,84.946,"LINESTRING (-4790398.288968046 -2611842.0550838956, -4790306.027374077 -2611843.395788692)",Rua Major Januário da Costa Pinto,,,,,,,92.27133472076281,0.09227133472076281
203776834,False,,,residential,,25.478,"LINESTRING (-4790398.288968046 -2611842.0550838956, -4790395.305605693 -2611853.1068429174, -4790391.119992839 -2611868.784651525)",Rua Itajaí,,,,,,,27.674273514469185,0.027674273514469185
203776782,False,,,residential,,79.816,"LINESTRING (-4791162.363688953 -2611858.783705632, -4791157.142804835 -2611945.3259087335)",,,,,,,,86.69954180160207,0.08669954180160207
882065704,False,,,tertiary,,35.121,"LINESTRING (-4791162.363688953 -2611858.783705632, -4791200.501746499 -2611859.749980332)",Rua Salvatori,,,,,,,38.15029646226639,0.03815029646226639
882065704,False,,,tertiary,,37.126000000000005,"LINESTRING (-4791162.363688953 -2611858.783705632, -4791148.471016502 -2611858.107313376, -4791122.054901337 -2611857.7328819605)",Rua Salvatori,,,,,,,40.32789714650031,0.04032789714650031
203776794,False,,,residential,,64.728,"LINESTRING (-4791200.501746499 -2611859.749980332, -4791200.011940739 -2611930.058695628)",,,,,,,,70.31042139152112,0.07031042139152112
882065704,False,,,tertiary,,35.121,"LINESTRING (-4791200.501746499 -2611859.749980332, -4791162.363688953 -2611858.783705632)",Rua Salvatori,,,,,,,38.15029646226639,0.03815029646226639
882065705,False,,,tertiary,,4.756,"LINESTRING (-4791200.501746499 -2611859.749980332, -4791205.666970872 -2611859.629195992)",Rua Salvatori,,,,,,,5.166636399412252,0.005166636399412252
203776786,False,,,residential,,69.174,"LINESTRING (-4791031.429703882 -2611868.1807294986, -4791034.123635559 -2611943.272564373)",Travessa Servidão,,,,,,,75.14014195275543,0.07514014195275542
251320068,False,,,tertiary,,51.754000000000005,"LINESTRING (-4791031.429703882 -2611868.1807294986, -4791048.294606738 -2611865.052413759, -4791086.966997839 -2611859.53256852)",Rua Salvatori,,,,,,,56.216927226125875,0.056216927226125875
251320068,False,,,tertiary,,57.58,"LINESTRING (-4791031.429703882 -2611868.1807294986, -4790989.62923509 -2611875.6452072985, -4790969.9256852195 -2611879.5344673013)",Rua Salvatori,,,,,,,62.54544971938893,0.06254544971938893
203776834,False,,,residential,,25.478,"LINESTRING (-4790391.119992839 -2611868.784651525, -4790395.305605693 -2611853.1068429174, -4790398.288968046 -2611842.0550838956)",Rua Itajaí,,,,,,,27.674273514469185,0.027674273514469185
203776779,False,,,residential,,113.53199999999998,"LINESTRING (-4790495.359564018 -2611889.8736225907, -4790491.930923702 -2611891.214331289, -4790489.058880839 -2611893.1227276414, -4790487.0773939025 -2611896.3235194893, -4790485.4743932355 -2611899.8383520097, -4790484.57270536 -2611912.073840154, -4790483.5374340955 -2611926.71295541, -4790480.999349706 -2611937.9097132543, -4790478.004855404 -2611941.9318514294, -4790472.038130697 -2611945.374222722, -4790460.694674585 -2611947.4638028406, -4790450.2417744 -2611947.6087448234, -4790414.708592938 -2611940.4461966734)",Rua Orlando Mota,,,,,,,123.32155321769244,0.12332155321769243
203776779,False,,,residential,,110.441,"LINESTRING (-4790495.359564018 -2611889.8736225907, -4790498.465377811 -2611889.716602661, -4790501.448740164 -2611889.982328697, -4790504.064748198 -2611891.286802032, -4790506.22434632 -2611893.412610651, -4790510.109396548 -2611904.0175009347, -4790519.293254538 -2611929.6359486314, -4790539.085860002 -2611996.1523026596)",Rua Orlando Mota,,,,,,,119.96612447079642,0.11996612447079641
203776812,False,,,residential,,158.69799999999998,"LINESTRING (-4790495.359564018 -2611889.8736225907, -4790493.233361743 -2611883.4841204816, -4790486.364949162 -2611863.264805032, -4790482.635746221 -2611843.9997098073, -4790480.0976618305 -2611828.478944185, -4790481.8899056325 -2611817.7291618, -4790510.554674512 -2611723.96478501)",Rua Bernardino Cruz,,,,,,,172.38392067897257,0.17238392067897257
203776792,False,,,residential,,67.382,"LINESTRING (-4790907.664694018 -2611894.3064166293, -4790921.535102571 -2611966.1734077614)",Travessa Expedicionário Joaquim Severiano,,,,,,,73.19325548038016,0.07319325548038016
251320068,False,,,tertiary,,39.834,"LINESTRING (-4790907.664694018 -2611894.3064166293, -4790866.164787851 -2611906.5539791235)",Rua Salvatori,,,,,,,43.26944648215759,0.04326944648215759
251320068,False,,,tertiary,,58.928,"LINESTRING (-4790907.664694018 -2611894.3064166293, -4790931.854419367 -2611887.7478144304, -4790969.9256852195 -2611879.5344673013)",Rua Salvatori,,,,,,,64.01023014155032,0.06401023014155033
203776800,False,,,residential,,82.822,"LINESTRING (-4790629.532946272 -2611910.503638797, -4790540.221318807 -2611921.3259527353)",Rua Medeiros Calmon,,,,,,,89.96493360922979,0.08996493360922979
202504393,False,2,,tertiary,,150.974,"LINESTRING (-4790629.532946272 -2611910.503638797, -4790625.503180704 -2611903.4981268775, -4790611.17636224 -2611873.930068087, -4790588.18888739 -2611827.2831815276, -4790581.765752772 -2611814.661247668, -4790577.880702543 -2611805.1797056403, -4790574.452062226 -2611794.4299384933, -4790574.151499602 -2611787.6418869044, -4790575.643180778 -2611778.3173793284, -4790581.465190147 -2611760.1032010317)",Rua Argeu de Almeida Soares,,,,,,,163.99343956571138,0.16399343956571139
202504393,False,2,,tertiary,,68.051,"LINESTRING (-4790629.532946272 -2611910.503638797, -4790636.857768765 -2611921.9298767135, -4790648.04537759 -2611939.467838737, -4790672.235102939 -2611970.7511645653)",Rua Argeu de Almeida Soares,,,,,,,73.91971424445666,0.07391971424445666
203776800,False,,,residential,,82.822,"LINESTRING (-4790540.221318807 -2611921.3259527353, -4790629.532946272 -2611910.503638797)",Rua Medeiros Calmon,,,,,,,89.96493360922979,0.08996493360922979
203776794,False,,,residential,,64.728,"LINESTRING (-4791200.011940739 -2611930.058695628, -4791200.501746499 -2611859.749980332)",,,,,,,,70.31042139152112,0.07031042139152112
203776786,False,,,residential,,69.174,"LINESTRING (-4791034.123635559 -2611943.272564373, -4791031.429703882 -2611868.1807294986)",Travessa Servidão,,,,,,,75.14014195275543,0.07514014195275542
203776801,False,,,residential,,77.196,"LINESTRING (-4791082.6032738 -2611943.272564373, -4791086.966997839 -2611859.53256852)",Travessa Silveira Franco,,,,,,,83.8536164572276,0.08385361645722761
203776779,False,,,residential,,113.53199999999998,"LINESTRING (-4790414.708592938 -2611940.4461966734, -4790450.2417744 -2611947.6087448234, -4790460.694674585 -2611947.4638028406, -4790472.038130697 -2611945.374222722, -4790478.004855404 -2611941.9318514294, -4790480.999349706 -2611937.9097132543, -4790483.5374340955 -2611926.71295541, -4790484.57270536 -2611912.073840154, -4790485.4743932355 -2611899.8383520097, -4790487.0773939025 -2611896.3235194893, -4790489.058880839 -2611893.1227276414, -4790491.930923702 -2611891.214331289, -4790495.359564018 -2611889.8736225907)",Rua Orlando Mota,,,,,,,123.32155321769247,0.12332155321769246
203776782,False,,,residential,,79.816,"LINESTRING (-4791157.142804835 -2611945.3259087335, -4791162.363688953 -2611858.783705632)",,,,,,,,86.69954180160207,0.08669954180160207
203776780,False,,,residential,,77.844,"LINESTRING (-4790976.571458818 -2611963.8301765397, -4790969.9256852195 -2611879.5344673013)",Travessa Dávila,,,,,,,84.55727587103874,0.08455727587103874
203776792,False,,,residential,,67.382,"LINESTRING (-4790921.535102571 -2611966.1734077614, -4790907.664694018 -2611894.3064166293)",Travessa Expedicionário Joaquim Severiano,,,,,,,73.19325548038016,0.07319325548038016
203776813,False,,,residential,,100.956,"LINESTRING (-4790648.40159996 -2611987.4316031784, -4790539.085860002 -2611996.1523026596)",Rua Orlando Mota,,,,,,,109.66303662641342,0.10966303662641341
251320068,False,,,tertiary,,38.228,"LINESTRING (-4790648.40159996 -2611987.4316031784, -4790617.33233008 -2612014.982748487)",Rua Salvatori,,,,,,,41.525475779757414,0.04152547577975742
251320068,False,,,tertiary,,26.823,"LINESTRING (-4790648.40159996 -2611987.4316031784, -4790662.08276538 -2611976.874973154, -4790672.235102939 -2611970.7511645653)",Rua Salvatori,,,,,,,29.136793947183286,0.029136793947183284
203776813,False,,,residential,,31.51,"LINESTRING (-4790539.085860002 -2611996.1523026596, -4790504.999831921 -2611999.2685648156)",Rua Orlando Mota,,,,,,,34.2281813733266,0.0342281813733266
203776813,False,,,residential,,100.956,"LINESTRING (-4790539.085860002 -2611996.1523026596, -4790648.40159996 -2611987.4316031784)",Rua Orlando Mota,,,,,,,109.66303662641342,0.10966303662641341
203776779,False,,,residential,,110.44100000000002,"LINESTRING (-4790539.085860002 -2611996.1523026596, -4790519.293254538 -2611929.6359486314, -4790510.109396548 -2611904.0175009347, -4790506.22434632 -2611893.412610651, -4790504.064748198 -2611891.286802032, -4790501.448740164 -2611889.982328697, -4790498.465377811 -2611889.716602661, -4790495.359564018 -2611889.8736225907)",Rua Orlando Mota,,,,,,,119.96612447079643,0.11996612447079644
203776813,False,,,residential,,31.51,"LINESTRING (-4790504.999831921 -2611999.2685648156, -4790539.085860002 -2611996.1523026596)",Rua Orlando Mota,,,,,,,34.2281813733266,0.0342281813733266
203772972,False,,,residential,,43.927,"LINESTRING (-4789826.20697291 -2604880.6205203026, -4789819.861761935 -2604883.832021782, -4789799.334447833 -2604898.5373260253, -4789787.835144434 -2604908.6789228064)",Rua Rosendo Marcos,,,,,,,47.69522594920063,0.047695225949200636
203772972,False,,,residential,,10.231,"LINESTRING (-4789826.20697291 -2604880.6205203026, -4789831.9510586355 -2604881.139672755, -4789836.726664791 -2604883.53018891)",Rua Rosendo Marcos,,,,,,,11.108002474159127,0.011108002474159127
204618482,False,,,residential,,565.04,"LINESTRING (-4789826.20697291 -2604880.6205203026, -4789805.969089484 -2604876.2137617725, -4789773.051916057 -2604868.3781858184, -4789747.971634781 -2604862.2570219873, -4789726.331125772 -2604858.3694201033, -4789704.234206849 -2604855.3873161753, -4789685.721775529 -2604853.298636417, -4789651.234997282 -2604849.121277695, -4789609.579243828 -2604845.3785583526, -4789558.528125349 -2604844.3402557177, -4789531.655600271 -2604840.9114428307, -4789516.872371894 -2604834.6333365766, -4789504.927790532 -2604827.027172589, -4789491.04625003 -2604814.929757101, -4789478.211112742 -2604800.441846048, -4789467.902927895 -2604785.072600998, -4789455.813631195 -2604756.8574571055, -4789443.267924582 -2604734.7634757212, -4789425.657181138 -2604714.1545263496, -4789390.424562302 -2604682.2088947915, -4789316.975962277 -2604616.9656280456)",Rua Gumercindo Silva,,,,,,,613.5030075290903,0.6135030075290903
204186922,False,,,residential,,60.06299999999999,"LINESTRING (-4789851.732532149 -2604906.892069586, -4789843.739792711 -2604910.320896205, -4789835.234983615 -2604912.783856611, -4789828.221855694 -2604912.868369964, -4789815.754072726 -2604911.3712763335, -4789805.000609915 -2604909.6568628256, -4789795.74996023 -2604908.8358761384, -4789787.835144434 -2604908.6789228064)",Rua José Vicente de Paula,,,,,,,65.21506154013652,0.06521506154013652
204186927,False,,,residential,,25.618,"LINESTRING (-4789851.732532149 -2604906.892069586, -4789845.309397531 -2604897.3420668156, -4789840.9122776445 -2604889.1322079236, -4789836.726664791 -2604883.53018891)",Rua Expedicionário Sebastião da Costa Chaves,,,,,,,27.81532741705307,0.02781532741705307
204186927,False,,,residential,,95.012,"LINESTRING (-4789851.732532149 -2604906.892069586, -4789864.4229541 -2604915.995364359, -4789876.211688176 -2604925.2556176516, -4789880.998426279 -2604931.8235188383, -4789883.536510669 -2604938.391422644, -4789884.1265039705 -2604945.852757717, -4789882.1895448305 -2604995.715811862)",Rua Expedicionário Sebastião da Costa Chaves,,,,,,,103.16238254657306,0.10316238254657306
204186903,False,,,residential,,112.098,"LINESTRING (-4789761.107334695 -2604983.3285111994, -4789882.1895448305 -2604995.715811862)",Rua Porto Roial,,,,,,,121.71420142711702,0.12171420142711702
203772972,False,,,residential,,71.839,"LINESTRING (-4789761.107334695 -2604983.3285111994, -4789753.203650848 -2605027.215334742, -4789746.335238266 -2605059.9101887643)",Rua Rosendo Marcos,,,,,,,78.00135179937493,0.07800135179937492
203772972,False,,,residential,,74.13,"LINESTRING (-4789761.107334695 -2604983.3285111994, -4789765.738225512 -2604958.843698691, -4789768.8774351515 -2604942.8706379537, -4789774.254166557 -2604930.036663109, -4789780.666169227 -2604918.241005488, -4789787.835144434 -2604908.6789228064)",Rua Rosendo Marcos,,,,,,,80.48907518765154,0.08048907518765154
204186903,False,,,residential,,106.998,"LINESTRING (-4789761.107334695 -2604983.3285111994, -4789687.814581957 -2604975.4204440094, -4789656.756444025 -2604973.923344694, -4789645.401855964 -2604974.3821331793)",Rua Porto Roial,,,,,,,116.17619906173364,0.11617619906173364
204186903,False,,,residential,,112.098,"LINESTRING (-4789882.1895448305 -2604995.715811862, -4789761.107334695 -2604983.3285111994)",Rua Porto Roial,,,,,,,121.71420142711702,0.12171420142711702
204186927,False,,,residential,,69.044,"LINESTRING (-4789882.1895448305 -2604995.715811862, -4789877.11337605 -2605070.5106760436)",Rua Expedicionário Sebastião da Costa Chaves,,,,,,,74.96692068775177,0.07496692068775176
204186903,False,,,residential,,248.51,"LINESTRING (-4789882.1895448305 -2604995.715811862, -4789985.649879574 -2605003.334127129, -4790013.568807865 -2605006.0264961245, -4790031.780676559 -2605009.6002242602, -4790048.946142038 -2605016.1681590714, -4790064.619926343 -2605029.15915549, -4790083.510843931 -2605053.499191226, -4790104.572491588 -2605081.871798114, -4790112.5429671295 -2605094.1022177716)",Rua Porto Roial,,,,,,,269.8294424851104,0.2698294424851104
204186927,False,,,residential,,95.012,"LINESTRING (-4789882.1895448305 -2604995.715811862, -4789884.1265039705 -2604945.852757717, -4789883.536510669 -2604938.391422644, -4789880.998426279 -2604931.8235188383, -4789876.211688176 -2604925.2556176516, -4789864.4229541 -2604915.995364359, -4789851.732532149 -2604906.892069586)",Rua Expedicionário Sebastião da Costa Chaves,,,,,,,103.16238254657307,0.10316238254657308
254354886,False,2,,tertiary,60,29.784,"LINESTRING (-4789545.982418736 -2605004.3845131868, -4789565.8418158945 -2605029.90770764)",Estrada das Palmeiras,,,,,,,32.33928123160408,0.03233928123160408
204186926,False,,,residential,,284.31,"LINESTRING (-4789545.982418736 -2605004.3845131868, -4789517.76292782 -2605019.3072464867, -4789509.402834062 -2605026.0321396166, -4789505.528915782 -2605032.7449620673, -4789505.829478408 -2605040.0614587176, -4789508.367562797 -2605049.0199458385, -4789521.046852799 -2605068.578923867, -4789554.643075121 -2605115.7499620887, -4789577.630549969 -2605151.4271487873, -4789589.875693956 -2605170.6844102633, -4789593.760744186 -2605174.4272035076, -4789599.282190928 -2605175.9122475144, -4789610.02452179 -2605176.358968096, -4789643.175466147 -2605174.1253653113, -4789650.188594068 -2605175.16368873, -4789656.611728688 -2605177.1075269342, -4789661.988460093 -2605180.8382481057, -4789667.509906836 -2605186.2109710174, -4789673.9887012 -2605196.364818429)",,,,,,,,308.70265121889975,0.3087026512188997
254354886,False,2,,tertiary,60,289.259,"LINESTRING (-4789545.982418736 -2605004.3845131868, -4789483.131434235 -2604920.027859938, -4789470.886290248 -2604904.3566700816, -4789459.6986814225 -2604893.30957679, -4789446.407134223 -2604882.4073706726, -4789319.658762004 -2604791.338615121)",Estrada das Palmeiras,,,,,,,314.07042230095374,0.3140704223009537
254354886,False,2,,tertiary,60,29.784,"LINESTRING (-4789565.8418158945 -2605029.90770764, -4789545.982418736 -2605004.3845131868)",Estrada das Palmeiras,,,,,,,32.33928123160408,0.03233928123160408
254354886,False,2,,tertiary,60,193.393,"LINESTRING (-4789565.8418158945 -2605029.90770764, -4789690.564173379 -2605198.8398951436)",Estrada das Palmeiras,,,,,,,209.98511954724157,0.20998511954724156
"[968779947, 968779948, 204186925, 846332693, 254354878]",False,,,"['residential', 'footway']",,366.839,"LINESTRING (-4789565.8418158945 -2605029.90770764, -4789600.918587443 -2605004.227558944, -4789627.646397183 -2604981.831411165, -4789622.7149437405 -2604971.689769355, -4789611.972612878 -2604955.414861974, -4789591.066812508 -2604926.4508788856, -4789581.070322235 -2604911.3712763335, -4789574.491340329 -2604891.220892224, -4789608.08756265 -2604892.4161509895, -4789642.730188185 -2604893.901169576, -4789738.565137809 -2604902.557744002, -4789763.94598171 -2604905.250096529, -4789787.835144434 -2604908.6789228064)","['Rua Antônio Gomes de Avelar', 'Rua Bicas', 'Rua José Vicente de Paula']",,,,,,,398.30485917951216,0.39830485917951214
204186720,False,,,residential,,290.65399999999994,"LINESTRING (-4790596.838411826 -2605065.7416632683, -4790595.2020153105 -2605098.134756944, -4790591.6175277075 -2605131.1315891133, -4790588.934727979 -2605146.2113928134, -4790583.858559199 -2605157.5484200576, -4790573.105096388 -2605171.143204228, -4790558.177152673 -2605182.7820869787, -4790535.634955787 -2605195.7732147817, -4790521.297005373 -2605201.2908251355, -4790500.702899576 -2605204.731786576, -4790470.245886895 -2605203.9832264823, -4790377.383167675 -2605195.616258715)",Rua Leôncio Correia,,,,,,,315.59151884556695,0.31559151884556697
204186921,False,,,residential,,80.833,"LINESTRING (-4790596.838411826 -2605065.7416632683, -4790611.844279184 -2605055.6603370104, -4790621.996616744 -2605046.774286884, -4790631.102551091 -2605037.67091985, -4790641.188096957 -2605029.90770764, -4790652.230990443 -2605023.6416027853, -4790669.251740586 -2605018.1119785155)",Rua Antônio Gomes de Avelar,,,,,,,87.76633955236443,0.08776633955236443
204186921,False,,,residential,,212.09599999999998,"LINESTRING (-4790596.838411826 -2605065.7416632683, -4790571.913977836 -2605077.6823079796, -4790547.880099774 -2605090.8182345037, -4790531.159912257 -2605100.9720231215, -4790516.076121255 -2605109.930543364, -4790497.118411972 -2605118.732113145, -4790485.774955861 -2605122.6197764655, -4790473.529811874 -2605124.4066530815, -4790444.419765031 -2605124.7084903675, -4790397.387280172 -2605121.569382869, -4790380.822939941 -2605119.927388415)",Rua Antônio Gomes de Avelar,,,,,,,230.29331054401462,0.2302933105440146
204186927,False,,,residential,,69.044,"LINESTRING (-4789877.11337605 -2605070.5106760436, -4789882.1895448305 -2604995.715811862)",Rua Expedicionário Sebastião da Costa Chaves,,,,,,,74.96692068775177,0.07496692068775176
204186921,False,,,residential,,217.92399999999998,"LINESTRING (-4789877.11337605 -2605070.5106760436, -4789974.896416764 -2605079.179416724, -4790112.5429671295 -2605094.1022177716)",Rua Antônio Gomes de Avelar,,,,,,,236.61964968388685,0.23661964968388685
204186921,False,,,residential,,120.845,"LINESTRING (-4789877.11337605 -2605070.5106760436, -4789823.513041234 -2605065.5847084415, -4789746.335238266 -2605059.9101887643)",Rua Antônio Gomes de Avelar,,,,,,,131.2123436649345,0.1312123436649345
203772972,False,,,residential,,74.035,"LINESTRING (-4789726.6316883955 -2605137.844454388, -4789746.335238266 -2605059.9101887643)",Rua Rosendo Marcos,,,,,,,80.38643937762193,0.08038643937762192
203772972,False,,,residential,,58.522999999999996,"LINESTRING (-4789726.6316883955 -2605137.844454388, -4789721.844950291 -2605162.4744151575, -4789718.260462688 -2605181.4419247494, -4789714.308620766 -2605200.1800587885)",Rua Rosendo Marcos,,,,,,,63.54434815847182,0.06354434815847182
968779951,False,,,residential,,132.74599999999998,"LINESTRING (-4789726.6316883955 -2605137.844454388, -4789776.936966285 -2605141.1284470297, -4789837.995706986 -2605145.6077174605, -4789870.244963469 -2605149.640269241)",Rua Leôncio Correia,,,,,,,144.1355757340677,0.14413557573406768
968767445,False,,,residential,,36.409,"LINESTRING (-4789870.244963469 -2605149.640269241, -4789873.228325821 -2605110.2203069036)",Rua Expedicionário Sebastião da Costa Chaves,,,,,,,39.532693831759474,0.039532693831759474
968779951,False,,,residential,,132.74599999999998,"LINESTRING (-4789870.244963469 -2605149.640269241, -4789837.995706986 -2605145.6077174605, -4789776.936966285 -2605141.1284470297, -4789726.6316883955 -2605137.844454388)",Rua Leôncio Correia,,,,,,,144.1355757340677,0.14413557573406768
968779951,False,,,residential,,217.949,"LINESTRING (-4789870.244963469 -2605149.640269241, -4789975.798104638 -2605160.385696467, -4790105.975117172 -2605170.2376898364)",Rua Leôncio Correia,,,,,,,236.64796673190415,0.23664796673190414
203772938,False,,,residential,,71.402,"LINESTRING (-4790105.975117172 -2605170.2376898364, -4790100.453670429 -2605247.5687982943)",Rua Expedicionário Sebastião da Costa Chaves,,,,,,,77.52797372213382,0.07752797372213382
203772938,False,,,residential,,70.38,"LINESTRING (-4790105.975117172 -2605170.2376898364, -4790112.5429671295 -2605094.1022177716)",Rua Expedicionário Sebastião da Costa Chaves,,,,,,,76.41823577915424,0.07641823577915424
968779951,False,,,residential,,217.949,"LINESTRING (-4790105.975117172 -2605170.2376898364, -4789975.798104638 -2605160.385696467, -4789870.244963469 -2605149.640269241)",Rua Leôncio Correia,,,,,,,236.64796673190415,0.23664796673190414
"[968779946, 968779951]",False,,,"['residential', 'footway']",,251.079,"LINESTRING (-4790105.975117172 -2605170.2376898364, -4790329.905404853 -2605189.6398557685, -4790377.383167675 -2605195.616258715)",Rua Leôncio Correia,,,,,,,272.62168764582174,0.27262168764582173
203772921,False,,,residential,,72.825,"LINESTRING (-4790377.383167675 -2605195.616258715, -4790373.653964734 -2605274.6015696106)",Rua Pedro Queiroz,,,,,,,79.07329695850036,0.07907329695850036
203772921,False,,,residential,,69.78,"LINESTRING (-4790377.383167675 -2605195.616258715, -4790380.822939941 -2605119.927388415)",Rua Pedro Queiroz,,,,,,,75.76699228867739,0.07576699228867739
204186720,False,,,residential,,290.654,"LINESTRING (-4790377.383167675 -2605195.616258715, -4790470.245886895 -2605203.9832264823, -4790500.702899576 -2605204.731786576, -4790521.297005373 -2605201.2908251355, -4790535.634955787 -2605195.7732147817, -4790558.177152673 -2605182.7820869787, -4790573.105096388 -2605171.143204228, -4790583.858559199 -2605157.5484200576, -4790588.934727979 -2605146.2113928134, -4790591.6175277075 -2605131.1315891133, -4790595.2020153105 -2605098.134756944, -4790596.838411826 -2605065.7416632683)",Rua Leôncio Correia,,,,,,,315.591518845567,0.315591518845567
"[968779946, 968779951]",False,,,"['residential', 'footway']",,251.079,"LINESTRING (-4790377.383167675 -2605195.616258715, -4790329.905404853 -2605189.6398557685, -4790105.975117172 -2605170.2376898364)",Rua Leôncio Correia,,,,,,,272.62168764582174,0.27262168764582173
204186908,False,,,residential,,368.338,"LINESTRING (-4789701.885365593 -2605284.489852111, -4789927.41865394 -2605306.1016257354, -4789951.085177682 -2605309.30113653, -4789975.798104638 -2605311.4743895005, -4790013.8582385415 -2605312.3678380265, -4790061.937126614 -2605312.959445861, -4790070.597782998 -2605314.227177007, -4790079.024668451 -2605316.4728724197, -4790086.494206283 -2605319.901784284, -4790097.570495618 -2605326.3974009706)",Avenida Serpa Pimentel,,,,,,,399.94301603444814,0.39994301603444815
968779950,False,2,,tertiary,60,48.25,"LINESTRING (-4789701.885365593 -2605284.489852111, -4789706.850214883 -2605242.9446172016, -4789707.518131827 -2605232.416460392)",Estrada das Palmeiras,,,,,,,52.390166742364364,0.052390166742364366
"[907632171, 968779949, 968779950]",False,2,,tertiary,60,44.173,"LINESTRING (-4789701.885365593 -2605284.489852111, -4789699.458600693 -2605296.696274958, -4789698.41219748 -2605314.456575987, -4789694.605070895 -2605331.770171356)",Estrada das Palmeiras,yes,,,,,,47.963651843345346,0.04796365184334535
846332696,False,,,residential,,29.231,"LINESTRING (-4790097.570495618 -2605326.3974009706, -4790098.7393502705 -2605294.679980946)",Rua Expedicionário Sebastião da Costa Chaves,,,,,,,31.738950112267883,0.031738950112267884
204186908,False,,,residential,,368.33799999999997,"LINESTRING (-4790097.570495618 -2605326.3974009706, -4790086.494206283 -2605319.901784284, -4790079.024668451 -2605316.4728724197, -4790070.597782998 -2605314.227177007, -4790061.937126614 -2605312.959445861, -4790013.8582385415 -2605312.3678380265, -4789975.798104638 -2605311.4743895005, -4789951.085177682 -2605309.30113653, -4789927.41865394 -2605306.1016257354, -4789701.885365593 -2605284.489852111)",Avenida Serpa Pimentel,,,,,,,399.9430160344481,0.3999430160344481
"[846332696, 203772931, 632329774]",False,,,residential,,15.821000000000002,"LINESTRING (-4790097.570495618 -2605326.3974009706, -4790097.603891465 -2605328.0152687225, -4790097.759738752 -2605340.656375209, -4790097.982377733 -2605343.566125066)","['Rua Expedicionário Sebastião da Costa Chaves', 'Rua General Andrade Vilela']",yes,,,,,,17.17853454959623,0.01717853454959623
907632171,False,2,,tertiary,60,2.223,"LINESTRING (-4789694.605070895 -2605331.770171356, -4789694.193188779 -2605334.148679254)",Estrada das Palmeiras,,,,,,,2.413906936656811,0.002413906936656811
846336438,False,,,residential,,81.803,"LINESTRING (-4789694.605070895 -2605331.770171356, -4789711.926383663 -2605318.9721144475, -4789717.113871933 -2605316.4366515237, -4789722.746638168 -2605315.3500246746, -4789731.77464887 -2605315.2051411006, -4789747.003155212 -2605316.545314212, -4789778.061293143 -2605321.54379867)",Avenida Serpa Pimentel,,,,,,,88.82134702281874,0.08882134702281874
"[907632171, 968779949, 968779950]",False,2,,tertiary,60,44.173,"LINESTRING (-4789694.605070895 -2605331.770171356, -4789698.41219748 -2605314.456575987, -4789699.458600693 -2605296.696274958, -4789701.885365593 -2605284.489852111)",Estrada das Palmeiras,yes,,,,,,47.963651843345346,0.04796365184334535
204186777,False,,,residential,,175.951,"LINESTRING (-4789778.061293143 -2605321.54379867, -4789752.001400348 -2605487.7744549103, -4789765.593510173 -2605506.0662078685)",Rua Pitsburg,,,,,,,191.0498490178018,0.19104984901780178
204186897,False,,,track,,73.615,"LINESTRING (-4789778.061293143 -2605321.54379867, -4789824.414729109 -2605323.2703286773, -4789857.777180499 -2605326.771683795)",Avenida Serpa Pimentel,,,,,,,79.93125897614598,0.07993125897614599
846336438,False,,,residential,,81.803,"LINESTRING (-4789778.061293143 -2605321.54379867, -4789747.003155212 -2605316.545314212, -4789731.77464887 -2605315.2051411006, -4789722.746638168 -2605315.3500246746, -4789717.113871933 -2605316.4366515237, -4789711.926383663 -2605318.9721144475, -4789694.605070895 -2605331.770171356)",Avenida Serpa Pimentel,,,,,,,88.82134702281871,0.08882134702281871
204186744,False,,,residential,,103.467,"LINESTRING (-4789857.777180499 -2605326.771683795, -4789840.4781316295 -2605437.777100461)",Rua Expedicionário Antônio Aparecido,,,,,,,112.34526968693172,0.11234526968693172
204186897,False,,,track,,73.615,"LINESTRING (-4789857.777180499 -2605326.771683795, -4789824.414729109 -2605323.2703286773, -4789778.061293143 -2605321.54379867)",Avenida Serpa Pimentel,,,,,,,79.93125897614598,0.07993125897614599
204186897,False,,,track,,150.315,"LINESTRING (-4789857.777180499 -2605326.771683795, -4789892.787160355 -2605329.838388543, -4789999.008218469 -2605340.1372082755, -4790004.718908346 -2605341.8516665814, -4790010.028848058 -2605345.8359717852, -4790015.550294801 -2605352.6213665013)",Avenida Serpa Pimentel,,,,,,,163.21225215957526,0.16321225215957524
632329774,False,,,residential,,29.098,"LINESTRING (-4790097.982377733 -2605343.566125066, -4790104.628151334 -2605349.5425838544, -4790108.880555882 -2605354.6859622444, -4790112.620890773 -2605361.7128339084, -4790115.381614145 -2605369.246802734)",Rua General Andrade Vilela,,,,,,,31.59562960532087,0.03159562960532087
"[846332696, 203772931, 632329774]",False,,,residential,,15.821000000000002,"LINESTRING (-4790097.982377733 -2605343.566125066, -4790097.759738752 -2605340.656375209, -4790097.603891465 -2605328.0152687225, -4790097.570495618 -2605326.3974009706)","['Rua Expedicionário Sebastião da Costa Chaves', 'Rua General Andrade Vilela']",yes,,,,,,17.178534549596225,0.017178534549596225
